1 539.4043514214787, 597.6003704554886
2 510.09034109119824, 618.8307639761314
3 710.7625485882404, 488.56428376558335
4 642.5250222676526, 106.51084272490996
5 704.5380504096819, 292.3538861599842
7 670.4148063006694, 899.7964011837083
8 644.8427221442548, 890.3347300458349
8 301.2206568335281, 207.3484581749753
9 176.50788313555515, 256.5352366180675
10 296.85593424492896, 359.59506492621165
11 168.52945498927815, 420.90301487338854
12 124.45427593349483, 479.8292713878164
14 122.45562789503228, 421.4841228803905
16 172.10413198145477, 501.31672760817855
17 190.49529556175784, 76.70688840288554
18 93.61531175972169, 186.75541889122147
20 647.2890804138113, 622.5532763195922
21 772.880884416856, 742.261746200951
22 766.8243515829407, 696.1648018539291
24 742.9346942936082, 702.2213346878444
25 650.7408055995645, 609.0180238548147
26 542.7894080692251, 569.5596339774013
27 594.1073805475442, 822.2071905908375
28 578.0150231531856, 832.4988145058344
29 576.0376325253729, 842.9395687205908
30 904.7375061763137, 260.1231241196691
32 798.3925605152674, 54.71265610665526
33 701.788227745456, 69.3423123399682
36 570.596031076707, 159.214397941914
37 579.5553406912578, 191.8785475782973
38 231.88848996688088, 267.9523759746078
39 240.0454947511161, 275.3463028027508
40 70.45190726420086, 95.07890139637726
41 326.999085225276, 192.68307472491574
42 313.86856560291085, 115.45803993597326
44 942.1836543761995, 425.2464889293946
45 157.53162506819376, 328.97697151217113
46 147.6269420549241, 335.34426773498734
48 134.7746781345031, 458.08924589544876
15 104.29894986569714, 480.22709185596926
50 736.0773530510564, 257.861493107058
51 640.1992055908019, 41.323219773635834
52 696.1599655672353, 271.7226622876574
53 699.4979482758927, 194.68859204159503
54 736.9260726734151, 520.4540388255994
55 724.7719100164751, 530.1773689511514
56 216.257615643065, 426.0042493097797
57 224.16380804291902, 445.7697303094147
58 200.76294199671176, 483.287082128765
59 454.9609973040357, 416.6036298498313
60 480.26620499951775, 462.153003701699
61 437.2447384476584, 465.5122799979197
62 466.17898388765457, 630.46004303332
63 701.9021519633388, 842.4372289331397
64 684.34913254833, 993.2201534404463
65 699.5002174937237, 884.586820534735
66 681.9407799430995, 844.8882144354226
67 83.21199445466638, 166.30793312906127
68 169.98325366161106, 234.01282006329413
69 809.6265900096728, 232.94022572206592
70 872.5543528224532, 218.4436771401666
71 619.3952187312426, 111.09393201692627
73 618.9218446495792, 46.39259796086897
74 689.2742674849533, 63.40993858583202
75 365.75028783672525, 171.31507065736346
76 336.43691410352386, 162.35970353803168
77 282.9623066633204, 51.15788484202735
75 603.6831385532096, 336.42758242288244
